Force,Position,date
202,412.28,Tue Jul 22 2014 11:36:00 GMT-0400 (EDT)
390.77,569.8,Tue Jul 22 2014 11:42:00 GMT-0400 (EDT)
330.11,510,Tue Jul 22 2014 11:48:00 GMT-0400 (EDT)
184.56,553.89,Tue Jul 22 2014 11:54:00 GMT-0400 (EDT)
391.33,557.71,Tue Jul 22 2014 12:00:00 GMT-0400 (EDT)
339.79,430.55,Tue Jul 22 2014 12:06:00 GMT-0400 (EDT)
153,644.19,Tue Jul 22 2014 12:12:00 GMT-0400 (EDT)
397.5,626.56,Tue Jul 22 2014 12:18:00 GMT-0400 (EDT)
347.46,375.51,Tue Jul 22 2014 12:24:00 GMT-0400 (EDT)
215.3,535.28,Tue Jul 22 2014 12:30:00 GMT-0400 (EDT)
351.89,613.47,Tue Jul 22 2014 12:36:00 GMT-0400 (EDT)
336.3,559.78,Tue Jul 22 2014 12:42:00 GMT-0400 (EDT)
253.51,559.56,Tue Jul 22 2014 12:48:00 GMT-0400 (EDT)
308.93,432.37,Tue Jul 22 2014 12:54:00 GMT-0400 (EDT)
486.68,593.17,Tue Jul 22 2014 13:00:00 GMT-0400 (EDT)
264.35,469.93,Tue Jul 22 2014 13:06:00 GMT-0400 (EDT)
312.84,504.97,Tue Jul 22 2014 13:12:00 GMT-0400 (EDT)
336.62,417.18,Tue Jul 22 2014 13:18:00 GMT-0400 (EDT)
305.59,520.66,Tue Jul 22 2014 13:24:00 GMT-0400 (EDT)
239.78,500.99,Tue Jul 22 2014 13:30:00 GMT-0400 (EDT)
380.09,450.81,Tue Jul 22 2014 13:36:00 GMT-0400 (EDT)
310.21,640.75,Tue Jul 22 2014 13:42:00 GMT-0400 (EDT)
175.5,552.23,Tue Jul 22 2014 13:48:00 GMT-0400 (EDT)
358.25,661.45,Tue Jul 22 2014 13:54:00 GMT-0400 (EDT)
327.05,436.41,Tue Jul 22 2014 14:00:00 GMT-0400 (EDT)
262.34,487.2,Tue Jul 22 2014 14:06:00 GMT-0400 (EDT)
347.92,461.29,Tue Jul 22 2014 14:12:00 GMT-0400 (EDT)
358.83,414.6,Tue Jul 22 2014 14:18:00 GMT-0400 (EDT)
214.63,584,Tue Jul 22 2014 14:24:00 GMT-0400 (EDT)
321.11,514.81,Tue Jul 22 2014 14:30:00 GMT-0400 (EDT)
397.66,457.72,Tue Jul 22 2014 14:36:00 GMT-0400 (EDT)
132.99,616.36,Tue Jul 22 2014 14:42:00 GMT-0400 (EDT)
343.03,443.24,Tue Jul 22 2014 14:48:00 GMT-0400 (EDT)
402.22,464.98,Tue Jul 22 2014 14:54:00 GMT-0400 (EDT)
306.57,599.07,Tue Jul 22 2014 15:00:00 GMT-0400 (EDT)
318.38,621.95,Tue Jul 22 2014 15:06:00 GMT-0400 (EDT)
426.4,445.35,Tue Jul 22 2014 15:12:00 GMT-0400 (EDT)
202.7,523.74,Tue Jul 22 2014 15:18:00 GMT-0400 (EDT)
286.97,578.16,Tue Jul 22 2014 15:24:00 GMT-0400 (EDT)
421.03,429.58,Tue Jul 22 2014 15:30:00 GMT-0400 (EDT)
279.04,637.38,Tue Jul 22 2014 15:36:00 GMT-0400 (EDT)
195.6,593.93,Tue Jul 22 2014 15:42:00 GMT-0400 (EDT)
504.6,612.97,Tue Jul 22 2014 15:48:00 GMT-0400 (EDT)
291.04,598.04,Tue Jul 22 2014 15:54:00 GMT-0400 (EDT)
213.84,444.24,Tue Jul 22 2014 16:00:00 GMT-0400 (EDT)
425.77,486.34,Tue Jul 22 2014 16:06:00 GMT-0400 (EDT)
321.46,575.54,Tue Jul 22 2014 16:12:00 GMT-0400 (EDT)
268.54,561.47,Tue Jul 22 2014 16:18:00 GMT-0400 (EDT)
331.57,551.61,Tue Jul 22 2014 16:24:00 GMT-0400 (EDT)
341.72,375.43,Tue Jul 22 2014 16:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 16:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 16:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 16:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 16:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:54:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:00:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:06:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:12:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:18:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:30:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:36:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:42:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:48:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:54:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:00:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:06:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:12:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:18:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:30:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:36:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:42:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:48:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:54:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:00:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:06:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:12:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:18:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:30:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:36:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:42:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:48:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:54:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:00:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:06:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:12:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:18:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:30:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:36:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:42:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:48:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:54:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:00:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:06:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:12:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:18:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:30:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:36:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:42:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:48:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:54:00 GMT-0400 (EDT)
